college_code,branch,category,exam_type,cutoff_percentile,round_number,seats_available
KJSCE,Electronics & Telecommunication,EWS,CET,88.8,1,30
KJSCE,Electronics & Telecommunication,EWS,CET,88.0,2,60
KJSCE,Electronics & Telecommunication,TFWS,CET,90.16,1,120
KJSCE,Electronics & Telecommunication,TFWS,CET,89.67,2,120
KJSCE,Civil Engineering,OPEN,CET,85.58,1,60
KJSCE,Civil Engineering,OPEN,CET,84.9,2,90
KJSCE,Civil Engineering,OBC,CET,81.68,1,120
KJSCE,Civil Engineering,OBC,CET,81.37,2,90
KJSCE,Civil Engineering,SC,CET,70.47,1,120
KJSCE,Civil Engineering,SC,CET,69.97,2,30
KJSCE,Civil Engineering,ST,CET,65.5,1,120
KJSCE,Civil Engineering,ST,CET,64.91,2,30
KJSCE,Civil Engineering,EWS,CET,82.51,1,30
KJSCE,Civil Engineering,EWS,CET,81.81,2,60
KJSCE,Civil Engineering,TFWS,CET,83.7,1,30
KJSCE,Civil Engineering,TFWS,CET,83.18,2,120
KJSCE,Electrical Engineering,OPEN,CET,88.71,1,30
KJSCE,Electrical Engineering,OPEN,CET,88.05,2,60
KJSCE,Electrical Engineering,OBC,CET,84.7,1,120
KJSCE,Electrical Engineering,OBC,CET,84.18,2,30
KJSCE,Electrical Engineering,SC,CET,73.72,1,60
KJSCE,Electrical Engineering,SC,CET,73.28,2,60
KJSCE,Electrical Engineering,ST,CET,68.65,1,30
KJSCE,Electrical Engineering,ST,CET,68.2,2,90
KJSCE,Electrical Engineering,EWS,CET,85.66,1,90
KJSCE,Electrical Engineering,EWS,CET,85.03,2,30
KJSCE,Electrical Engineering,TFWS,CET,86.24,1,60
KJSCE,Electrical Engineering,TFWS,CET,85.74,2,90
SIES,Computer Engineering,OPEN,CET,88.18,1,60
SIES,Computer Engineering,OPEN,CET,87.49,2,60
SIES,Computer Engineering,OBC,CET,84.21,1,120
SIES,Computer Engineering,OBC,CET,83.73,2,90
SIES,Computer Engineering,SC,CET,73.41,1,30
SIES,Computer Engineering,SC,CET,73.05,2,90
SIES,Computer Engineering,ST,CET,68.33,1,90
SIES,Computer Engineering,ST,CET,67.72,2,60
SIES,Computer Engineering,EWS,CET,85.69,1,60
SIES,Computer Engineering,EWS,CET,85.07,2,60
SIES,Computer Engineering,TFWS,CET,86.41,1,60
SIES,Computer Engineering,TFWS,CET,85.65,2,30
SIES,Information Technology,OPEN,CET,87.68,1,60
SIES,Information Technology,OPEN,CET,87.05,2,120
SIES,Information Technology,OBC,CET,83.44,1,30
SIES,Information Technology,OBC,CET,82.98,2,120
SIES,Information Technology,SC,CET,72.24,1,120
SIES,Information Technology,SC,CET,71.64,2,120
SIES,Information Technology,ST,CET,67.69,1,30
SIES,Information Technology,ST,CET,66.94,2,60
SIES,Information Technology,EWS,CET,84.66,1,120
SIES,Information Technology,EWS,CET,84.29,2,30
SIES,Information Technology,TFWS,CET,85.6,1,120
SIES,Information Technology,TFWS,CET,85.19,2,60
SIES,Mechanical Engineering,OPEN,CET,78.24,1,60
SIES,Mechanical Engineering,OPEN,CET,77.74,2,30
SIES,Mechanical Engineering,OBC,CET,74.62,1,120
SIES,Mechanical Engineering,OBC,CET,74.1,2,120
SIES,Mechanical Engineering,SC,CET,63.22,1,60
SIES,Mechanical Engineering,SC,CET,62.64,2,120
SIES,Mechanical Engineering,ST,CET,58.44,1,90
SIES,Mechanical Engineering,ST,CET,57.97,2,30
SIES,Mechanical Engineering,EWS,CET,75.37,1,90
SIES,Mechanical Engineering,EWS,CET,74.93,2,30
SIES,Mechanical Engineering,TFWS,CET,76.16,1,30
SIES,Mechanical Engineering,TFWS,CET,75.79,2,120
SIES,Electronics & Telecommunication,OPEN,CET,81.1,1,120
SIES,Electronics & Telecommunication,OPEN,CET,80.52,2,30
SIES,Electronics & Telecommunication,OBC,CET,77.18,1,90
SIES,Electronics & Telecommunication,OBC,CET,76.56,2,30
SIES,Electronics & Telecommunication,SC,CET,65.75,1,120
SIES,Electronics & Telecommunication,SC,CET,65.22,2,120
SIES,Electronics & Telecommunication,ST,CET,60.68,1,30
SIES,Electronics & Telecommunication,ST,CET,60.24,2,60
SIES,Electronics & Telecommunication,EWS,CET,77.81,1,120
SIES,Electronics & Telecommunication,EWS,CET,77.17,2,90
SIES,Electronics & Telecommunication,TFWS,CET,79.03,1,60
SIES,Electronics & Telecommunication,TFWS,CET,78.61,2,120
SIES,Civil Engineering,OPEN,CET,74.48,1,30
SIES,Civil Engineering,OPEN,CET,73.74,2,60
SIES,Civil Engineering,OBC,CET,70.42,1,90
SIES,Civil Engineering,OBC,CET,70.07,2,60
SIES,Civil Engineering,SC,CET,59.32,1,90
SIES,Civil Engineering,SC,CET,58.94,2,30
SIES,Civil Engineering,ST,CET,54.21,1,60
SIES,Civil Engineering,ST,CET,53.73,2,60
SIES,Civil Engineering,EWS,CET,71.25,1,60
SIES,Civil Engineering,EWS,CET,70.61,2,30
SIES,Civil Engineering,TFWS,CET,72.68,1,30
SIES,Civil Engineering,TFWS,CET,72.02,2,120
SIES,Electrical Engineering,OPEN,CET,77.28,1,60
SIES,Electrical Engineering,OPEN,CET,76.71,2,30
SIES,Electrical Engineering,OBC,CET,73.54,1,60
SIES,Electrical Engineering,OBC,CET,72.87,2,30
SIES,Electrical Engineering,SC,CET,62.43,1,90
SIES,Electrical Engineering,SC,CET,61.81,2,120
SIES,Electrical Engineering,ST,CET,57.44,1,30
SIES,Electrical Engineering,ST,CET,56.96,2,30
SIES,Electrical Engineering,EWS,CET,74.3,1,30
SIES,Electrical Engineering,EWS,CET,73.52,2,30
SIES,Electrical Engineering,TFWS,CET,75.42,1,90
SIES,Electrical Engineering,TFWS,CET,74.84,2,30
DYPIT,Computer Engineering,OPEN,CET,89.63,1,90
DYPIT,Computer Engineering,OPEN,CET,89.28,2,60
DYPIT,Computer Engineering,OBC,CET,85.43,1,30
DYPIT,Computer Engineering,OBC,CET,84.75,2,30
DYPIT,Computer Engineering,SC,CET,74.52,1,90
DYPIT,Computer Engineering,SC,CET,74.04,2,90
DYPIT,Computer Engineering,ST,CET,69.4,1,120
DYPIT,Computer Engineering,ST,CET,68.93,2,120
DYPIT,Computer Engineering,EWS,CET,86.64,1,120
DYPIT,Computer Engineering,EWS,CET,86.13,2,30
DYPIT,Computer Engineering,TFWS,CET,87.29,1,30
DYPIT,Computer Engineering,TFWS,CET,86.65,2,120
DYPIT,Information Technology,OPEN,CET,88.6,1,60
DYPIT,Information Technology,OPEN,CET,88.01,2,120
DYPIT,Information Technology,OBC,CET,84.21,1,120
DYPIT,Information Technology,OBC,CET,83.45,2,120
DYPIT,Information Technology,SC,CET,73.48,1,90
DYPIT,Information Technology,SC,CET,73.0,2,60
DYPIT,Information Technology,ST,CET,68.43,1,120
DYPIT,Information Technology,ST,CET,67.76,2,30
DYPIT,Information Technology,EWS,CET,85.25,1,90
DYPIT,Information Technology,EWS,CET,84.62,2,30
DYPIT,Information Technology,TFWS,CET,86.33,1,120
DYPIT,Information Technology,TFWS,CET,85.94,2,120
DYPIT,Mechanical Engineering,OPEN,CET,79.27,1,90
DYPIT,Mechanical Engineering,OPEN,CET,78.49,2,30
DYPIT,Mechanical Engineering,OBC,CET,75.19,1,30
DYPIT,Mechanical Engineering,OBC,CET,74.55,2,60
DYPIT,Mechanical Engineering,SC,CET,64.53,1,60
DYPIT,Mechanical Engineering,SC,CET,64.08,2,60
DYPIT,Mechanical Engineering,ST,CET,59.22,1,120
DYPIT,Mechanical Engineering,ST,CET,58.82,2,120
DYPIT,Mechanical Engineering,EWS,CET,76.31,1,90
DYPIT,Mechanical Engineering,EWS,CET,75.82,2,120
DYPIT,Mechanical Engineering,TFWS,CET,77.47,1,120
DYPIT,Mechanical Engineering,TFWS,CET,76.71,2,60
DYPIT,Electronics & Telecommunication,OPEN,CET,81.88,1,60
DYPIT,Electronics & Telecommunication,OPEN,CET,81.58,2,90
DYPIT,Electronics & Telecommunication,OBC,CET,77.97,1,60
DYPIT,Electronics & Telecommunication,OBC,CET,77.47,2,60
DYPIT,Electronics & Telecommunication,SC,CET,67.06,1,90
DYPIT,Electronics & Telecommunication,SC,CET,66.47,2,60
DYPIT,Electronics & Telecommunication,ST,CET,62.1,1,30
DYPIT,Electronics & Telecommunication,ST,CET,61.47,2,60
DYPIT,Electronics & Telecommunication,EWS,CET,78.94,1,90
DYPIT,Electronics & Telecommunication,EWS,CET,78.34,2,90
DYPIT,Electronics & Telecommunication,TFWS,CET,79.69,1,30
DYPIT,Electronics & Telecommunication,TFWS,CET,79.2,2,60
DYPIT,Civil Engineering,OPEN,CET,75.5,1,120
DYPIT,Civil Engineering,OPEN,CET,75.11,2,60
DYPIT,Civil Engineering,OBC,CET,71.32,1,60
DYPIT,Civil Engineering,OBC,CET,71.01,2,30
DYPIT,Civil Engineering,SC,CET,60.42,1,120
DYPIT,Civil Engineering,SC,CET,59.79,2,120
DYPIT,Civil Engineering,ST,CET,55.35,1,90
DYPIT,Civil Engineering,ST,CET,54.63,2,120
DYPIT,Civil Engineering,EWS,CET,72.69,1,120
DYPIT,Civil Engineering,EWS,CET,72.08,2,30
DYPIT,Civil Engineering,TFWS,CET,73.34,1,60
DYPIT,Civil Engineering,TFWS,CET,72.99,2,30
DYPIT,Electrical Engineering,OPEN,CET,78.22,1,120
DYPIT,Electrical Engineering,OPEN,CET,77.52,2,120
DYPIT,Electrical Engineering,OBC,CET,74.36,1,30
DYPIT,Electrical Engineering,OBC,CET,73.56,2,30
DYPIT,Electrical Engineering,SC,CET,63.41,1,90
DYPIT,Electrical Engineering,SC,CET,62.91,2,60
DYPIT,Electrical Engineering,ST,CET,58.21,1,30
DYPIT,Electrical Engineering,ST,CET,57.83,2,120
DYPIT,Electrical Engineering,EWS,CET,75.74,1,90
DYPIT,Electrical Engineering,EWS,CET,75.22,2,60
DYPIT,Electrical Engineering,TFWS,CET,76.6,1,30
DYPIT,Electrical Engineering,TFWS,CET,76.09,2,90
SKNCOE,Computer Engineering,OPEN,CET,91.52,1,30
SKNCOE,Computer Engineering,OPEN,CET,91.18,2,60
SKNCOE,Computer Engineering,OBC,CET,87.47,1,30
SKNCOE,Computer Engineering,OBC,CET,86.97,2,60
SKNCOE,Computer Engineering,SC,CET,76.57,1,60
SKNCOE,Computer Engineering,SC,CET,75.95,2,30
SKNCOE,Computer Engineering,ST,CET,71.45,1,120
SKNCOE,Computer Engineering,ST,CET,70.98,2,60
SKNCOE,Computer Engineering,EWS,CET,88.22,1,60
SKNCOE,Computer Engineering,EWS,CET,87.71,2,30
SKNCOE,Computer Engineering,TFWS,CET,89.63,1,120
SKNCOE,Computer Engineering,TFWS,CET,89.02,2,90
SKNCOE,Information Technology,OPEN,CET,90.31,1,30
SKNCOE,Information Technology,OPEN,CET,89.85,2,30
SKNCOE,Information Technology,OBC,CET,86.3,1,90
SKNCOE,Information Technology,OBC,CET,85.63,2,90
SKNCOE,Information Technology,SC,CET,75.46,1,60
SKNCOE,Information Technology,SC,CET,74.99,2,120
SKNCOE,Information Technology,ST,CET,70.69,1,60
SKNCOE,Information Technology,ST,CET,70.05,2,30
SKNCOE,Information Technology,EWS,CET,87.24,1,60
SKNCOE,Information Technology,EWS,CET,86.64,2,60
SKNCOE,Information Technology,TFWS,CET,88.24,1,90
SKNCOE,Information Technology,TFWS,CET,87.89,2,90
SKNCOE,Mechanical Engineering,OPEN,CET,82.19,1,60
SKNCOE,Mechanical Engineering,OPEN,CET,81.73,2,30
SKNCOE,Mechanical Engineering,OBC,CET,78.53,1,90
SKNCOE,Mechanical Engineering,OBC,CET,77.81,2,120
SKNCOE,Mechanical Engineering,SC,CET,67.69,1,30
SKNCOE,Mechanical Engineering,SC,CET,66.98,2,60
SKNCOE,Mechanical Engineering,ST,CET,62.57,1,30
SKNCOE,Mechanical Engineering,ST,CET,62.21,2,120
SKNCOE,Mechanical Engineering,EWS,CET,79.29,1,90
SKNCOE,Mechanical Engineering,EWS,CET,78.86,2,60
SKNCOE,Mechanical Engineering,TFWS,CET,80.58,1,90
SKNCOE,Mechanical Engineering,TFWS,CET,80.16,2,90
SKNCOE,Electronics & Telecommunication,OPEN,CET,84.88,1,60
SKNCOE,Electronics & Telecommunication,OPEN,CET,84.58,2,120
SKNCOE,Electronics & Telecommunication,OBC,CET,81.01,1,90
SKNCOE,Electronics & Telecommunication,OBC,CET,80.32,2,30
SKNCOE,Electronics & Telecommunication,SC,CET,70.04,1,90
SKNCOE,Electronics & Telecommunication,SC,CET,69.56,2,120
SKNCOE,Electronics & Telecommunication,ST,CET,64.73,1,30
SKNCOE,Electronics & Telecommunication,ST,CET,64.15,2,60
SKNCOE,Electronics & Telecommunication,EWS,CET,82.07,1,60
SKNCOE,Electronics & Telecommunication,EWS,CET,81.61,2,30
SKNCOE,Electronics & Telecommunication,TFWS,CET,82.9,1,30
SKNCOE,Electronics & Telecommunication,TFWS,CET,82.16,2,60
SKNCOE,Civil Engineering,OPEN,CET,78.73,1,120
SKNCOE,Civil Engineering,OPEN,CET,78.2,2,120
SKNCOE,Civil Engineering,OBC,CET,74.57,1,60
SKNCOE,Civil Engineering,OBC,CET,73.92,2,30
SKNCOE,Civil Engineering,SC,CET,63.57,1,60
SKNCOE,Civil Engineering,SC,CET,62.94,2,60
SKNCOE,Civil Engineering,ST,CET,58.59,1,30
SKNCOE,Civil Engineering,ST,CET,57.95,2,60
SKNCOE,Civil Engineering,EWS,CET,75.64,1,60
SKNCOE,Civil Engineering,EWS,CET,75.25,2,60
SKNCOE,Civil Engineering,TFWS,CET,76.41,1,30
SKNCOE,Civil Engineering,TFWS,CET,76.06,2,30
SKNCOE,Electrical Engineering,OPEN,CET,81.54,1,90
SKNCOE,Electrical Engineering,OPEN,CET,81.16,2,90
SKNCOE,Electrical Engineering,OBC,CET,77.24,1,30
SKNCOE,Electrical Engineering,OBC,CET,76.86,2,90
SKNCOE,Electrical Engineering,SC,CET,66.3,1,90
SKNCOE,Electrical Engineering,SC,CET,66.0,2,90
SKNCOE,Electrical Engineering,ST,CET,61.41,1,30
SKNCOE,Electrical Engineering,ST,CET,61.05,2,120
SKNCOE,Electrical Engineering,EWS,CET,78.54,1,120
SKNCOE,Electrical Engineering,EWS,CET,77.75,2,30
SKNCOE,Electrical Engineering,TFWS,CET,79.52,1,30
SKNCOE,Electrical Engineering,TFWS,CET,79.07,2,90
JSPM,Computer Engineering,OPEN,CET,86.27,1,30
JSPM,Computer Engineering,OPEN,CET,85.52,2,120
JSPM,Computer Engineering,OBC,CET,82.17,1,60
JSPM,Computer Engineering,OBC,CET,81.72,2,90
JSPM,Computer Engineering,SC,CET,71.74,1,30
JSPM,Computer Engineering,SC,CET,71.19,2,60
JSPM,Computer Engineering,ST,CET,66.38,1,30
JSPM,Computer Engineering,ST,CET,66.07,2,60
JSPM,Computer Engineering,EWS,CET,83.34,1,90
JSPM,Computer Engineering,EWS,CET,82.95,2,60
JSPM,Computer Engineering,TFWS,CET,84.17,1,60
JSPM,Computer Engineering,TFWS,CET,83.63,2,120
JSPM,Information Technology,OPEN,CET,85.41,1,120
JSPM,Information Technology,OPEN,CET,84.81,2,60
JSPM,Information Technology,OBC,CET,81.49,1,120
JSPM,Information Technology,OBC,CET,81.14,2,90
JSPM,Information Technology,SC,CET,70.21,1,60
JSPM,Information Technology,SC,CET,69.61,2,30
JSPM,Information Technology,ST,CET,65.65,1,90
JSPM,Information Technology,ST,CET,65.29,2,60
JSPM,Information Technology,EWS,CET,82.33,1,60
JSPM,Information Technology,EWS,CET,81.77,2,60
JSPM,Information Technology,TFWS,CET,83.31,1,90
JSPM,Information Technology,TFWS,CET,82.67,2,60
JSPM,Mechanical Engineering,OPEN,CET,76.72,1,120
JSPM,Mechanical Engineering,OPEN,CET,76.23,2,120
JSPM,Mechanical Engineering,OBC,CET,72.41,1,30
JSPM,Mechanical Engineering,OBC,CET,71.86,2,90
JSPM,Mechanical Engineering,SC,CET,61.64,1,60
JSPM,Mechanical Engineering,SC,CET,60.98,2,60
JSPM,Mechanical Engineering,ST,CET,56.38,1,60
JSPM,Mechanical Engineering,ST,CET,55.8,2,90
JSPM,Mechanical Engineering,EWS,CET,73.16,1,90
JSPM,Mechanical Engineering,EWS,CET,72.45,2,30
JSPM,Mechanical Engineering,TFWS,CET,74.5,1,90
JSPM,Mechanical Engineering,TFWS,CET,73.9,2,120
JSPM,Electronics & Telecommunication,OPEN,CET,79.16,1,60
JSPM,Electronics & Telecommunication,OPEN,CET,78.58,2,120
JSPM,Electronics & Telecommunication,OBC,CET,74.82,1,30
JSPM,Electronics & Telecommunication,OBC,CET,74.1,2,120
JSPM,Electronics & Telecommunication,SC,CET,63.89,1,120
JSPM,Electronics & Telecommunication,SC,CET,63.53,2,60
JSPM,Electronics & Telecommunication,ST,CET,58.65,1,90
JSPM,Electronics & Telecommunication,ST,CET,58.21,2,120
JSPM,Electronics & Telecommunication,EWS,CET,75.78,1,90
JSPM,Electronics & Telecommunication,EWS,CET,75.11,2,120
JSPM,Electronics & Telecommunication,TFWS,CET,77.05,1,120
JSPM,Electronics & Telecommunication,TFWS,CET,76.54,2,90
JSPM,Civil Engineering,OPEN,CET,72.42,1,30
JSPM,Civil Engineering,OPEN,CET,71.89,2,30
JSPM,Civil Engineering,OBC,CET,68.67,1,120
JSPM,Civil Engineering,OBC,CET,68.08,2,30
JSPM,Civil Engineering,SC,CET,57.66,1,30
JSPM,Civil Engineering,SC,CET,57.32,2,60
JSPM,Civil Engineering,ST,CET,52.63,1,120
JSPM,Civil Engineering,ST,CET,52.28,2,120
JSPM,Civil Engineering,EWS,CET,69.44,1,120
JSPM,Civil Engineering,EWS,CET,68.78,2,30
JSPM,Civil Engineering,TFWS,CET,70.54,1,120
JSPM,Civil Engineering,TFWS,CET,69.77,2,30
JSPM,Electrical Engineering,OPEN,CET,75.38,1,90
JSPM,Electrical Engineering,OPEN,CET,74.8,2,60
JSPM,Electrical Engineering,OBC,CET,71.27,1,90
JSPM,Electrical Engineering,OBC,CET,70.66,2,120
JSPM,Electrical Engineering,SC,CET,60.5,1,90
JSPM,Electrical Engineering,SC,CET,60.04,2,30
JSPM,Electrical Engineering,ST,CET,55.54,1,120
JSPM,Electrical Engineering,ST,CET,54.81,2,60
JSPM,Electrical Engineering,EWS,CET,72.44,1,60
JSPM,Electrical Engineering,EWS,CET,71.73,2,90
JSPM,Electrical Engineering,TFWS,CET,73.69,1,120
JSPM,Electrical Engineering,TFWS,CET,73.35,2,60
VIIT,Computer Engineering,OPEN,CET,93.69,1,30
VIIT,Computer Engineering,OPEN,CET,93.24,2,30
VIIT,Computer Engineering,OBC,CET,89.66,1,60
VIIT,Computer Engineering,OBC,CET,89.09,2,120
VIIT,Computer Engineering,SC,CET,78.41,1,120
VIIT,Computer Engineering,SC,CET,77.67,2,90
VIIT,Computer Engineering,ST,CET,73.46,1,120
VIIT,Computer Engineering,ST,CET,72.78,2,60
VIIT,Computer Engineering,EWS,CET,90.46,1,60
VIIT,Computer Engineering,EWS,CET,89.78,2,120
VIIT,Computer Engineering,TFWS,CET,91.67,1,120
VIIT,Computer Engineering,TFWS,CET,91.27,2,90
VIIT,Information Technology,OPEN,CET,92.28,1,30
VIIT,Information Technology,OPEN,CET,91.97,2,30
VIIT,Information Technology,OBC,CET,88.66,1,120
VIIT,Information Technology,OBC,CET,88.06,2,30
VIIT,Information Technology,SC,CET,77.73,1,60
VIIT,Information Technology,SC,CET,77.43,2,90
VIIT,Information Technology,ST,CET,72.54,1,90
VIIT,Information Technology,ST,CET,72.17,2,120
VIIT,Information Technology,EWS,CET,89.43,1,120
VIIT,Information Technology,EWS,CET,89.11,2,60
VIIT,Information Technology,TFWS,CET,90.38,1,30
VIIT,Information Technology,TFWS,CET,89.61,2,120
VIIT,Mechanical Engineering,OPEN,CET,85.28,1,90
VIIT,Mechanical Engineering,OPEN,CET,84.87,2,90
VIIT,Mechanical Engineering,OBC,CET,81.39,1,120
VIIT,Mechanical Engineering,OBC,CET,80.72,2,60
VIIT,Mechanical Engineering,SC,CET,70.29,1,60
VIIT,Mechanical Engineering,SC,CET,69.89,2,90
VIIT,Mechanical Engineering,ST,CET,65.41,1,120
VIIT,Mechanical Engineering,ST,CET,64.75,2,30
VIIT,Mechanical Engineering,EWS,CET,82.42,1,30
VIIT,Mechanical Engineering,EWS,CET,81.68,2,90
VIIT,Mechanical Engineering,TFWS,CET,83.32,1,120
VIIT,Mechanical Engineering,TFWS,CET,82.58,2,60
VIIT,Electronics & Telecommunication,OPEN,CET,88.06,1,120
VIIT,Electronics & Telecommunication,OPEN,CET,87.64,2,120
VIIT,Electronics & Telecommunication,OBC,CET,83.92,1,30
VIIT,Electronics & Telecommunication,OBC,CET,83.37,2,120
VIIT,Electronics & Telecommunication,SC,CET,73.14,1,120
VIIT,Electronics & Telecommunication,SC,CET,72.36,2,90
VIIT,Electronics & Telecommunication,ST,CET,68.02,1,60
VIIT,Electronics & Telecommunication,ST,CET,67.25,2,90
VIIT,Electronics & Telecommunication,EWS,CET,84.73,1,60
VIIT,Electronics & Telecommunication,EWS,CET,84.21,2,120
VIIT,Electronics & Telecommunication,TFWS,CET,86.12,1,30
VIIT,Electronics & Telecommunication,TFWS,CET,85.34,2,60
VIIT,Civil Engineering,OPEN,CET,81.44,1,120
VIIT,Civil Engineering,OPEN,CET,81.0,2,90
VIIT,Civil Engineering,OBC,CET,77.67,1,120
VIIT,Civil Engineering,OBC,CET,77.16,2,90
VIIT,Civil Engineering,SC,CET,66.2,1,90
VIIT,Civil Engineering,SC,CET,65.8,2,30
VIIT,Civil Engineering,ST,CET,61.2,1,60
VIIT,Civil Engineering,ST,CET,60.57,2,60
VIIT,Civil Engineering,EWS,CET,78.19,1,30
VIIT,Civil Engineering,EWS,CET,77.57,2,30
VIIT,Civil Engineering,TFWS,CET,79.49,1,30
VIIT,Civil Engineering,TFWS,CET,78.79,2,90
VIIT,Electrical Engineering,OPEN,CET,84.39,1,60
VIIT,Electrical Engineering,OPEN,CET,83.97,2,90
VIIT,Electrical Engineering,OBC,CET,80.58,1,90
VIIT,Electrical Engineering,OBC,CET,79.95,2,120
VIIT,Electrical Engineering,SC,CET,69.37,1,60
VIIT,Electrical Engineering,SC,CET,68.61,2,60
VIIT,Electrical Engineering,ST,CET,64.71,1,30
VIIT,Electrical Engineering,ST,CET,64.09,2,30
VIIT,Electrical Engineering,EWS,CET,81.67,1,120
VIIT,Electrical Engineering,EWS,CET,81.36,2,30
VIIT,Electrical Engineering,TFWS,CET,82.19,1,90
VIIT,Electrical Engineering,TFWS,CET,81.6,2,90
MAEER,Computer Engineering,OPEN,CET,84.64,1,120
MAEER,Computer Engineering,OPEN,CET,83.92,2,30
MAEER,Computer Engineering,OBC,CET,80.2,1,90
MAEER,Computer Engineering,OBC,CET,79.65,2,120
MAEER,Computer Engineering,SC,CET,69.62,1,120
MAEER,Computer Engineering,SC,CET,69.28,2,90
MAEER,Computer Engineering,ST,CET,64.43,1,30
MAEER,Computer Engineering,ST,CET,63.87,2,120
MAEER,Computer Engineering,EWS,CET,81.46,1,90
MAEER,Computer Engineering,EWS,CET,80.8,2,120
MAEER,Computer Engineering,TFWS,CET,82.39,1,120
MAEER,Computer Engineering,TFWS,CET,81.82,2,60
MAEER,Information Technology,OPEN,CET,83.57,1,90
MAEER,Information Technology,OPEN,CET,82.91,2,90
MAEER,Information Technology,OBC,CET,79.39,1,90
MAEER,Information Technology,OBC,CET,79.08,2,30
MAEER,Information Technology,SC,CET,68.32,1,60
MAEER,Information Technology,SC,CET,67.67,2,30
MAEER,Information Technology,ST,CET,63.59,1,60
MAEER,Information Technology,ST,CET,63.04,2,90
MAEER,Information Technology,EWS,CET,80.66,1,120
MAEER,Information Technology,EWS,CET,80.02,2,120
MAEER,Information Technology,TFWS,CET,81.25,1,90
MAEER,Information Technology,TFWS,CET,80.92,2,30
MAEER,Mechanical Engineering,OPEN,CET,74.28,1,120
MAEER,Mechanical Engineering,OPEN,CET,73.79,2,90
MAEER,Mechanical Engineering,OBC,CET,70.44,1,60
MAEER,Mechanical Engineering,OBC,CET,70.03,2,30
MAEER,Mechanical Engineering,SC,CET,59.3,1,90
MAEER,Mechanical Engineering,SC,CET,58.92,2,120
MAEER,Mechanical Engineering,ST,CET,54.33,1,60
MAEER,Mechanical Engineering,ST,CET,54.03,2,90
MAEER,Mechanical Engineering,EWS,CET,71.51,1,30
MAEER,Mechanical Engineering,EWS,CET,70.74,2,60
MAEER,Mechanical Engineering,TFWS,CET,72.7,1,120
MAEER,Mechanical Engineering,TFWS,CET,72.08,2,90
MAEER,Electronics & Telecommunication,OPEN,CET,77.25,1,120
MAEER,Electronics & Telecommunication,OPEN,CET,76.74,2,120
MAEER,Electronics & Telecommunication,OBC,CET,72.94,1,30
MAEER,Electronics & Telecommunication,OBC,CET,72.16,2,90
MAEER,Electronics & Telecommunication,SC,CET,61.7,1,30
MAEER,Electronics & Telecommunication,SC,CET,61.33,2,90
MAEER,Electronics & Telecommunication,ST,CET,56.77,1,120
MAEER,Electronics & Telecommunication,ST,CET,56.08,2,30
MAEER,Electronics & Telecommunication,EWS,CET,73.86,1,90
MAEER,Electronics & Telecommunication,EWS,CET,73.24,2,30
MAEER,Electronics & Telecommunication,TFWS,CET,74.94,1,90
MAEER,Electronics & Telecommunication,TFWS,CET,74.2,2,30
MAEER,Civil Engineering,OPEN,CET,70.64,1,30
MAEER,Civil Engineering,OPEN,CET,69.88,2,120
MAEER,Civil Engineering,OBC,CET,66.35,1,30
MAEER,Civil Engineering,OBC,CET,65.86,2,90
MAEER,Civil Engineering,SC,CET,55.6,1,60
MAEER,Civil Engineering,SC,CET,54.83,2,30
MAEER,Civil Engineering,ST,CET,50.5,1,30
MAEER,Civil Engineering,ST,CET,49.93,2,30
MAEER,Civil Engineering,EWS,CET,67.59,1,30
MAEER,Civil Engineering,EWS,CET,66.88,2,120
MAEER,Civil Engineering,TFWS,CET,68.26,1,60
MAEER,Civil Engineering,TFWS,CET,67.8,2,60
MAEER,Electrical Engineering,OPEN,CET,73.21,1,90
MAEER,Electrical Engineering,OPEN,CET,72.62,2,60
MAEER,Electrical Engineering,OBC,CET,69.74,1,30
MAEER,Electrical Engineering,OBC,CET,69.35,2,90
MAEER,Electrical Engineering,SC,CET,58.24,1,90
MAEER,Electrical Engineering,SC,CET,57.89,2,30
MAEER,Electrical Engineering,ST,CET,53.33,1,60
MAEER,Electrical Engineering,ST,CET,52.91,2,90
MAEER,Electrical Engineering,EWS,CET,70.68,1,60
MAEER,Electrical Engineering,EWS,CET,69.96,2,30
MAEER,Electrical Engineering,TFWS,CET,71.34,1,30
MAEER,Electrical Engineering,TFWS,CET,70.64,2,90
COEP,Computer Engineering,OPEN,JEE,91.58,1,30
COEP,Mechanical Engineering,OPEN,JEE,88.82,1,30
VJTI,Computer Engineering,OPEN,JEE,90.66,1,30
VJTI,Mechanical Engineering,OPEN,JEE,88.3,1,30
ICT,Computer Engineering,OPEN,JEE,90.4,1,30
ICT,Mechanical Engineering,OPEN,JEE,86.56,1,30
VIT,Computer Engineering,OPEN,JEE,90.14,1,30
VIT,Mechanical Engineering,OPEN,JEE,85.66,1,30
PICT,Computer Engineering,OPEN,JEE,89.5,1,30
PICT,Mechanical Engineering,OPEN,JEE,84.29,1,30
