college_code,branch,category,exam_type,cutoff_percentile,round_number,seats_available
KJSCE,Electronics & Telecommunication,EWS,CET,88.98,1,30
KJSCE,Electronics & Telecommunication,EWS,CET,88.52,2,30
KJSCE,Electronics & Telecommunication,TFWS,CET,90.19,1,120
KJSCE,Electronics & Telecommunication,TFWS,CET,89.58,2,120
KJSCE,Civil Engineering,OPEN,CET,85.36,1,60
KJSCE,Civil Engineering,OPEN,CET,85.0,2,60
KJSCE,Civil Engineering,OBC,CET,81.73,1,60
KJSCE,Civil Engineering,OBC,CET,81.08,2,60
KJSCE,Civil Engineering,SC,CET,70.7,1,30
KJSCE,Civil Engineering,SC,CET,70.24,2,60
KJSCE,Civil Engineering,ST,CET,65.89,1,90
KJSCE,Civil Engineering,ST,CET,65.47,2,90
KJSCE,Civil Engineering,EWS,CET,82.74,1,90
KJSCE,Civil Engineering,EWS,CET,82.19,2,120
KJSCE,Civil Engineering,TFWS,CET,83.4,1,60
KJSCE,Civil Engineering,TFWS,CET,82.8,2,30
KJSCE,Electrical Engineering,OPEN,CET,88.76,1,90
KJSCE,Electrical Engineering,OPEN,CET,88.07,2,90
KJSCE,Electrical Engineering,OBC,CET,84.49,1,60
KJSCE,Electrical Engineering,OBC,CET,83.96,2,60
KJSCE,Electrical Engineering,SC,CET,73.54,1,120
KJSCE,Electrical Engineering,SC,CET,73.1,2,30
KJSCE,Electrical Engineering,ST,CET,68.88,1,90
KJSCE,Electrical Engineering,ST,CET,68.18,2,30
KJSCE,Electrical Engineering,EWS,CET,85.72,1,30
KJSCE,Electrical Engineering,EWS,CET,85.0,2,120
KJSCE,Electrical Engineering,TFWS,CET,86.34,1,90
KJSCE,Electrical Engineering,TFWS,CET,85.63,2,60
SIES,Computer Engineering,OPEN,CET,88.41,1,60
SIES,Computer Engineering,OPEN,CET,87.93,2,90
SIES,Computer Engineering,OBC,CET,84.88,1,90
SIES,Computer Engineering,OBC,CET,84.28,2,60
SIES,Computer Engineering,SC,CET,73.33,1,90
SIES,Computer Engineering,SC,CET,72.75,2,120
SIES,Computer Engineering,ST,CET,68.49,1,30
SIES,Computer Engineering,ST,CET,68.14,2,60
SIES,Computer Engineering,EWS,CET,85.77,1,60
SIES,Computer Engineering,EWS,CET,85.46,2,90
SIES,Computer Engineering,TFWS,CET,86.76,1,60
SIES,Computer Engineering,TFWS,CET,86.24,2,90
SIES,Information Technology,OPEN,CET,87.5,1,30
SIES,Information Technology,OPEN,CET,87.16,2,120
SIES,Information Technology,OBC,CET,83.3,1,90
SIES,Information Technology,OBC,CET,82.52,2,120
SIES,Information Technology,SC,CET,72.85,1,30
SIES,Information Technology,SC,CET,72.11,2,60
SIES,Information Technology,ST,CET,67.41,1,60
SIES,Information Technology,ST,CET,66.92,2,120
SIES,Information Technology,EWS,CET,84.34,1,60
SIES,Information Technology,EWS,CET,83.9,2,120
SIES,Information Technology,TFWS,CET,85.71,1,60
SIES,Information Technology,TFWS,CET,85.41,2,120
SIES,Mechanical Engineering,OPEN,CET,78.47,1,30
SIES,Mechanical Engineering,OPEN,CET,77.8,2,120
SIES,Mechanical Engineering,OBC,CET,74.65,1,60
SIES,Mechanical Engineering,OBC,CET,74.12,2,90
SIES,Mechanical Engineering,SC,CET,63.72,1,60
SIES,Mechanical Engineering,SC,CET,63.31,2,120
SIES,Mechanical Engineering,ST,CET,58.75,1,90
SIES,Mechanical Engineering,ST,CET,58.01,2,60
SIES,Mechanical Engineering,EWS,CET,75.61,1,120
SIES,Mechanical Engineering,EWS,CET,75.05,2,30
SIES,Mechanical Engineering,TFWS,CET,76.63,1,60
SIES,Mechanical Engineering,TFWS,CET,75.85,2,120
SIES,Electronics & Telecommunication,OPEN,CET,81.04,1,30
SIES,Electronics & Telecommunication,OPEN,CET,80.42,2,120
SIES,Electronics & Telecommunication,OBC,CET,76.94,1,90
SIES,Electronics & Telecommunication,OBC,CET,76.25,2,90
SIES,Electronics & Telecommunication,SC,CET,66.08,1,90
SIES,Electronics & Telecommunication,SC,CET,65.35,2,90
SIES,Electronics & Telecommunication,ST,CET,60.97,1,30
SIES,Electronics & Telecommunication,ST,CET,60.44,2,60
SIES,Electronics & Telecommunication,EWS,CET,78.25,1,90
SIES,Electronics & Telecommunication,EWS,CET,77.81,2,60
SIES,Electronics & Telecommunication,TFWS,CET,78.98,1,90
SIES,Electronics & Telecommunication,TFWS,CET,78.18,2,30
SIES,Civil Engineering,OPEN,CET,74.71,1,90
SIES,Civil Engineering,OPEN,CET,74.29,2,60
SIES,Civil Engineering,OBC,CET,70.85,1,30
SIES,Civil Engineering,OBC,CET,70.32,2,120
SIES,Civil Engineering,SC,CET,59.52,1,120
SIES,Civil Engineering,SC,CET,58.97,2,60
SIES,Civil Engineering,ST,CET,54.85,1,120
SIES,Civil Engineering,ST,CET,54.22,2,30
SIES,Civil Engineering,EWS,CET,71.53,1,60
SIES,Civil Engineering,EWS,CET,70.73,2,30
SIES,Civil Engineering,TFWS,CET,72.59,1,60
SIES,Civil Engineering,TFWS,CET,72.26,2,120
SIES,Electrical Engineering,OPEN,CET,77.69,1,120
SIES,Electrical Engineering,OPEN,CET,77.16,2,120
SIES,Electrical Engineering,OBC,CET,73.36,1,60
SIES,Electrical Engineering,OBC,CET,72.9,2,30
SIES,Electrical Engineering,SC,CET,62.69,1,60
SIES,Electrical Engineering,SC,CET,62.2,2,60
SIES,Electrical Engineering,ST,CET,57.39,1,90
SIES,Electrical Engineering,ST,CET,56.95,2,60
SIES,Electrical Engineering,EWS,CET,74.84,1,90
SIES,Electrical Engineering,EWS,CET,74.48,2,90
SIES,Electrical Engineering,TFWS,CET,75.71,1,60
SIES,Electrical Engineering,TFWS,CET,75.3,2,60
DYPIT,Computer Engineering,OPEN,CET,89.86,1,120
DYPIT,Computer Engineering,OPEN,CET,89.4,2,60
DYPIT,Computer Engineering,OBC,CET,85.58,1,90
DYPIT,Computer Engineering,OBC,CET,84.88,2,90
DYPIT,Computer Engineering,SC,CET,74.67,1,30
DYPIT,Computer Engineering,SC,CET,74.28,2,60
DYPIT,Computer Engineering,ST,CET,69.45,1,30
DYPIT,Computer Engineering,ST,CET,69.0,2,90
DYPIT,Computer Engineering,EWS,CET,86.83,1,90
DYPIT,Computer Engineering,EWS,CET,86.37,2,90
DYPIT,Computer Engineering,TFWS,CET,87.72,1,30
DYPIT,Computer Engineering,TFWS,CET,86.96,2,60
DYPIT,Information Technology,OPEN,CET,88.32,1,120
DYPIT,Information Technology,OPEN,CET,87.89,2,60
DYPIT,Information Technology,OBC,CET,84.55,1,90
DYPIT,Information Technology,OBC,CET,83.97,2,120
DYPIT,Information Technology,SC,CET,73.78,1,60
DYPIT,Information Technology,SC,CET,73.43,2,60
DYPIT,Information Technology,ST,CET,68.86,1,60
DYPIT,Information Technology,ST,CET,68.32,2,30
DYPIT,Information Technology,EWS,CET,85.81,1,120
DYPIT,Information Technology,EWS,CET,85.14,2,30
DYPIT,Information Technology,TFWS,CET,86.84,1,60
DYPIT,Information Technology,TFWS,CET,86.09,2,60
DYPIT,Mechanical Engineering,OPEN,CET,79.69,1,90
DYPIT,Mechanical Engineering,OPEN,CET,79.2,2,90
DYPIT,Mechanical Engineering,OBC,CET,75.55,1,60
DYPIT,Mechanical Engineering,OBC,CET,74.91,2,90
DYPIT,Mechanical Engineering,SC,CET,64.52,1,90
DYPIT,Mechanical Engineering,SC,CET,63.93,2,30
DYPIT,Mechanical Engineering,ST,CET,59.38,1,90
DYPIT,Mechanical Engineering,ST,CET,58.87,2,120
DYPIT,Mechanical Engineering,EWS,CET,76.6,1,90
DYPIT,Mechanical Engineering,EWS,CET,75.84,2,60
DYPIT,Mechanical Engineering,TFWS,CET,77.44,1,120
DYPIT,Mechanical Engineering,TFWS,CET,76.71,2,60
DYPIT,Electronics & Telecommunication,OPEN,CET,82.15,1,90
DYPIT,Electronics & Telecommunication,OPEN,CET,81.51,2,120
DYPIT,Electronics & Telecommunication,OBC,CET,77.82,1,60
DYPIT,Electronics & Telecommunication,OBC,CET,77.32,2,120
DYPIT,Electronics & Telecommunication,SC,CET,67.23,1,60
DYPIT,Electronics & Telecommunication,SC,CET,66.46,2,120
DYPIT,Electronics & Telecommunication,ST,CET,62.33,1,60
DYPIT,Electronics & Telecommunication,ST,CET,61.56,2,60
DYPIT,Electronics & Telecommunication,EWS,CET,78.89,1,90
DYPIT,Electronics & Telecommunication,EWS,CET,78.12,2,30
DYPIT,Electronics & Telecommunication,TFWS,CET,80.04,1,30
DYPIT,Electronics & Telecommunication,TFWS,CET,79.52,2,120
DYPIT,Civil Engineering,OPEN,CET,75.31,1,90
DYPIT,Civil Engineering,OPEN,CET,74.67,2,60
DYPIT,Civil Engineering,OBC,CET,71.32,1,60
DYPIT,Civil Engineering,OBC,CET,70.89,2,30
DYPIT,Civil Engineering,SC,CET,60.57,1,60
DYPIT,Civil Engineering,SC,CET,59.81,2,120
DYPIT,Civil Engineering,ST,CET,55.41,1,60
DYPIT,Civil Engineering,ST,CET,54.77,2,60
DYPIT,Civil Engineering,EWS,CET,72.65,1,30
DYPIT,Civil Engineering,EWS,CET,71.98,2,60
DYPIT,Civil Engineering,TFWS,CET,73.65,1,60
DYPIT,Civil Engineering,TFWS,CET,73.29,2,90
DYPIT,Electrical Engineering,OPEN,CET,78.43,1,60
DYPIT,Electrical Engineering,OPEN,CET,78.04,2,120
DYPIT,Electrical Engineering,OBC,CET,74.33,1,60
DYPIT,Electrical Engineering,OBC,CET,73.59,2,60
DYPIT,Electrical Engineering,SC,CET,63.69,1,90
DYPIT,Electrical Engineering,SC,CET,63.3,2,30
DYPIT,Electrical Engineering,ST,CET,58.49,1,90
DYPIT,Electrical Engineering,ST,CET,57.94,2,120
DYPIT,Electrical Engineering,EWS,CET,75.77,1,60
DYPIT,Electrical Engineering,EWS,CET,75.44,2,60
DYPIT,Electrical Engineering,TFWS,CET,76.39,1,30
DYPIT,Electrical Engineering,TFWS,CET,75.61,2,60
SKNCOE,Computer Engineering,OPEN,CET,91.55,1,30
SKNCOE,Computer Engineering,OPEN,CET,90.8,2,90
SKNCOE,Computer Engineering,OBC,CET,87.55,1,90
SKNCOE,Computer Engineering,OBC,CET,87.18,2,90
SKNCOE,Computer Engineering,SC,CET,76.59,1,120
SKNCOE,Computer Engineering,SC,CET,75.88,2,30
SKNCOE,Computer Engineering,ST,CET,71.69,1,90
SKNCOE,Computer Engineering,ST,CET,71.17,2,90
SKNCOE,Computer Engineering,EWS,CET,88.85,1,60
SKNCOE,Computer Engineering,EWS,CET,88.37,2,60
SKNCOE,Computer Engineering,TFWS,CET,89.57,1,90
SKNCOE,Computer Engineering,TFWS,CET,89.04,2,90
SKNCOE,Information Technology,OPEN,CET,90.31,1,90
SKNCOE,Information Technology,OPEN,CET,89.8,2,120
SKNCOE,Information Technology,OBC,CET,86.58,1,30
SKNCOE,Information Technology,OBC,CET,85.78,2,30
SKNCOE,Information Technology,SC,CET,75.39,1,120
SKNCOE,Information Technology,SC,CET,74.61,2,60
SKNCOE,Information Technology,ST,CET,70.63,1,30
SKNCOE,Information Technology,ST,CET,69.93,2,60
SKNCOE,Information Technology,EWS,CET,87.61,1,120
SKNCOE,Information Technology,EWS,CET,86.97,2,30
SKNCOE,Information Technology,TFWS,CET,88.72,1,90
SKNCOE,Information Technology,TFWS,CET,88.36,2,30
SKNCOE,Mechanical Engineering,OPEN,CET,82.3,1,120
SKNCOE,Mechanical Engineering,OPEN,CET,81.96,2,120
SKNCOE,Mechanical Engineering,OBC,CET,78.32,1,120
SKNCOE,Mechanical Engineering,OBC,CET,77.75,2,30
SKNCOE,Mechanical Engineering,SC,CET,67.78,1,120
SKNCOE,Mechanical Engineering,SC,CET,67.29,2,120
SKNCOE,Mechanical Engineering,ST,CET,62.88,1,90
SKNCOE,Mechanical Engineering,ST,CET,62.26,2,60
SKNCOE,Mechanical Engineering,EWS,CET,79.58,1,30
SKNCOE,Mechanical Engineering,EWS,CET,78.84,2,90
SKNCOE,Mechanical Engineering,TFWS,CET,80.38,1,60
SKNCOE,Mechanical Engineering,TFWS,CET,79.59,2,90
SKNCOE,Electronics & Telecommunication,OPEN,CET,84.85,1,30
SKNCOE,Electronics & Telecommunication,OPEN,CET,84.51,2,30
SKNCOE,Electronics & Telecommunication,OBC,CET,81.39,1,90
SKNCOE,Electronics & Telecommunication,OBC,CET,80.81,2,120
SKNCOE,Electronics & Telecommunication,SC,CET,69.8,1,120
SKNCOE,Electronics & Telecommunication,SC,CET,69.5,2,120
SKNCOE,Electronics & Telecommunication,ST,CET,65.09,1,90
SKNCOE,Electronics & Telecommunication,ST,CET,64.7,2,120
SKNCOE,Electronics & Telecommunication,EWS,CET,82.08,1,30
SKNCOE,Electronics & Telecommunication,EWS,CET,81.54,2,90
SKNCOE,Electronics & Telecommunication,TFWS,CET,82.83,1,120
SKNCOE,Electronics & Telecommunication,TFWS,CET,82.04,2,90
SKNCOE,Civil Engineering,OPEN,CET,78.74,1,120
SKNCOE,Civil Engineering,OPEN,CET,78.09,2,90
SKNCOE,Civil Engineering,OBC,CET,74.55,1,90
SKNCOE,Civil Engineering,OBC,CET,73.76,2,30
SKNCOE,Civil Engineering,SC,CET,63.32,1,30
SKNCOE,Civil Engineering,SC,CET,62.99,2,120
SKNCOE,Civil Engineering,ST,CET,58.33,1,90
SKNCOE,Civil Engineering,ST,CET,58.02,2,60
SKNCOE,Civil Engineering,EWS,CET,75.31,1,90
SKNCOE,Civil Engineering,EWS,CET,74.68,2,120
SKNCOE,Civil Engineering,TFWS,CET,76.4,1,60
SKNCOE,Civil Engineering,TFWS,CET,75.75,2,60
SKNCOE,Electrical Engineering,OPEN,CET,81.32,1,60
SKNCOE,Electrical Engineering,OPEN,CET,80.71,2,120
SKNCOE,Electrical Engineering,OBC,CET,77.52,1,120
SKNCOE,Electrical Engineering,OBC,CET,77.09,2,120
SKNCOE,Electrical Engineering,SC,CET,66.7,1,90
SKNCOE,Electrical Engineering,SC,CET,66.08,2,120
SKNCOE,Electrical Engineering,ST,CET,61.49,1,120
SKNCOE,Electrical Engineering,ST,CET,60.82,2,90
SKNCOE,Electrical Engineering,EWS,CET,78.8,1,60
SKNCOE,Electrical Engineering,EWS,CET,78.31,2,90
SKNCOE,Electrical Engineering,TFWS,CET,79.7,1,90
SKNCOE,Electrical Engineering,TFWS,CET,79.36,2,90
JSPM,Computer Engineering,OPEN,CET,86.37,1,60
JSPM,Computer Engineering,OPEN,CET,85.85,2,30
JSPM,Computer Engineering,OBC,CET,82.86,1,90
JSPM,Computer Engineering,OBC,CET,82.51,2,60
JSPM,Computer Engineering,SC,CET,71.44,1,60
JSPM,Computer Engineering,SC,CET,70.71,2,120
JSPM,Computer Engineering,ST,CET,66.78,1,120
JSPM,Computer Engineering,ST,CET,66.29,2,30
JSPM,Computer Engineering,EWS,CET,83.75,1,30
JSPM,Computer Engineering,EWS,CET,83.03,2,90
JSPM,Computer Engineering,TFWS,CET,84.51,1,120
JSPM,Computer Engineering,TFWS,CET,84.06,2,30
JSPM,Information Technology,OPEN,CET,85.78,1,120
JSPM,Information Technology,OPEN,CET,85.22,2,30
JSPM,Information Technology,OBC,CET,81.47,1,30
JSPM,Information Technology,OBC,CET,80.91,2,60
JSPM,Information Technology,SC,CET,70.87,1,120
JSPM,Information Technology,SC,CET,70.48,2,30
JSPM,Information Technology,ST,CET,65.7,1,90
JSPM,Information Technology,ST,CET,65.23,2,120
JSPM,Information Technology,EWS,CET,82.43,1,60
JSPM,Information Technology,EWS,CET,81.97,2,120
JSPM,Information Technology,TFWS,CET,83.74,1,30
JSPM,Information Technology,TFWS,CET,83.39,2,30
JSPM,Mechanical Engineering,OPEN,CET,76.85,1,30
JSPM,Mechanical Engineering,OPEN,CET,76.07,2,90
JSPM,Mechanical Engineering,OBC,CET,72.55,1,90
JSPM,Mechanical Engineering,OBC,CET,71.95,2,60
JSPM,Mechanical Engineering,SC,CET,61.35,1,120
JSPM,Mechanical Engineering,SC,CET,60.99,2,60
JSPM,Mechanical Engineering,ST,CET,56.33,1,60
JSPM,Mechanical Engineering,ST,CET,55.7,2,30
JSPM,Mechanical Engineering,EWS,CET,73.83,1,60
JSPM,Mechanical Engineering,EWS,CET,73.46,2,120
JSPM,Mechanical Engineering,TFWS,CET,74.46,1,120
JSPM,Mechanical Engineering,TFWS,CET,73.83,2,60
JSPM,Electronics & Telecommunication,OPEN,CET,78.81,1,90
JSPM,Electronics & Telecommunication,OPEN,CET,78.24,2,60
JSPM,Electronics & Telecommunication,OBC,CET,75.29,1,120
JSPM,Electronics & Telecommunication,OBC,CET,74.53,2,30
JSPM,Electronics & Telecommunication,SC,CET,64.23,1,30
JSPM,Electronics & Telecommunication,SC,CET,63.5,2,90
JSPM,Electronics & Telecommunication,ST,CET,59.08,1,90
JSPM,Electronics & Telecommunication,ST,CET,58.56,2,120
JSPM,Electronics & Telecommunication,EWS,CET,75.8,1,60
JSPM,Electronics & Telecommunication,EWS,CET,75.03,2,30
JSPM,Electronics & Telecommunication,TFWS,CET,77.09,1,90
JSPM,Electronics & Telecommunication,TFWS,CET,76.45,2,60
JSPM,Civil Engineering,OPEN,CET,72.35,1,120
JSPM,Civil Engineering,OPEN,CET,71.96,2,90
JSPM,Civil Engineering,OBC,CET,68.62,1,90
JSPM,Civil Engineering,OBC,CET,67.92,2,60
JSPM,Civil Engineering,SC,CET,57.55,1,120
JSPM,Civil Engineering,SC,CET,56.94,2,120
JSPM,Civil Engineering,ST,CET,52.65,1,120
JSPM,Civil Engineering,ST,CET,51.88,2,90
JSPM,Civil Engineering,EWS,CET,69.48,1,90
JSPM,Civil Engineering,EWS,CET,68.74,2,90
JSPM,Civil Engineering,TFWS,CET,70.88,1,30
JSPM,Civil Engineering,TFWS,CET,70.52,2,60
JSPM,Electrical Engineering,OPEN,CET,75.73,1,60
JSPM,Electrical Engineering,OPEN,CET,75.22,2,30
JSPM,Electrical Engineering,OBC,CET,71.71,1,120
JSPM,Electrical Engineering,OBC,CET,71.32,2,120
JSPM,Electrical Engineering,SC,CET,60.5,1,60
JSPM,Electrical Engineering,SC,CET,60.07,2,60
JSPM,Electrical Engineering,ST,CET,55.61,1,60
JSPM,Electrical Engineering,ST,CET,54.89,2,90
JSPM,Electrical Engineering,EWS,CET,72.77,1,60
JSPM,Electrical Engineering,EWS,CET,72.26,2,90
JSPM,Electrical Engineering,TFWS,CET,73.54,1,30
JSPM,Electrical Engineering,TFWS,CET,72.75,2,120
VIIT,Computer Engineering,OPEN,CET,93.63,1,60
VIIT,Computer Engineering,OPEN,CET,92.98,2,60
VIIT,Computer Engineering,OBC,CET,89.82,1,120
VIIT,Computer Engineering,OBC,CET,89.51,2,120
VIIT,Computer Engineering,SC,CET,78.5,1,30
VIIT,Computer Engineering,SC,CET,77.77,2,60
VIIT,Computer Engineering,ST,CET,73.36,1,60
VIIT,Computer Engineering,ST,CET,72.84,2,90
VIIT,Computer Engineering,EWS,CET,90.44,1,120
VIIT,Computer Engineering,EWS,CET,89.66,2,60
VIIT,Computer Engineering,TFWS,CET,91.79,1,120
VIIT,Computer Engineering,TFWS,CET,91.46,2,120
VIIT,Information Technology,OPEN,CET,92.68,1,90
VIIT,Information Technology,OPEN,CET,92.15,2,90
VIIT,Information Technology,OBC,CET,88.55,1,30
VIIT,Information Technology,OBC,CET,88.18,2,30
VIIT,Information Technology,SC,CET,77.43,1,120
VIIT,Information Technology,SC,CET,76.86,2,60
VIIT,Information Technology,ST,CET,72.63,1,30
VIIT,Information Technology,ST,CET,71.88,2,120
VIIT,Information Technology,EWS,CET,89.35,1,90
VIIT,Information Technology,EWS,CET,88.88,2,90
VIIT,Information Technology,TFWS,CET,90.61,1,90
VIIT,Information Technology,TFWS,CET,90.09,2,90
VIIT,Mechanical Engineering,OPEN,CET,85.35,1,60
VIIT,Mechanical Engineering,OPEN,CET,84.74,2,60
VIIT,Mechanical Engineering,OBC,CET,81.5,1,60
VIIT,Mechanical Engineering,OBC,CET,80.74,2,120
VIIT,Mechanical Engineering,SC,CET,70.56,1,90
VIIT,Mechanical Engineering,SC,CET,69.84,2,90
VIIT,Mechanical Engineering,ST,CET,65.53,1,90
VIIT,Mechanical Engineering,ST,CET,65.14,2,60
VIIT,Mechanical Engineering,EWS,CET,82.9,1,90
VIIT,Mechanical Engineering,EWS,CET,82.38,2,30
VIIT,Mechanical Engineering,TFWS,CET,83.5,1,30
VIIT,Mechanical Engineering,TFWS,CET,82.87,2,60
VIIT,Electronics & Telecommunication,OPEN,CET,88.29,1,120
VIIT,Electronics & Telecommunication,OPEN,CET,87.94,2,60
VIIT,Electronics & Telecommunication,OBC,CET,83.93,1,30
VIIT,Electronics & Telecommunication,OBC,CET,83.53,2,120
VIIT,Electronics & Telecommunication,SC,CET,73.37,1,90
VIIT,Electronics & Telecommunication,SC,CET,73.01,2,120
VIIT,Electronics & Telecommunication,ST,CET,68.36,1,120
VIIT,Electronics & Telecommunication,ST,CET,67.99,2,90
VIIT,Electronics & Telecommunication,EWS,CET,84.91,1,120
VIIT,Electronics & Telecommunication,EWS,CET,84.24,2,30
VIIT,Electronics & Telecommunication,TFWS,CET,86.23,1,120
VIIT,Electronics & Telecommunication,TFWS,CET,85.71,2,60
VIIT,Civil Engineering,OPEN,CET,81.8,1,30
VIIT,Civil Engineering,OPEN,CET,81.02,2,30
VIIT,Civil Engineering,OBC,CET,77.54,1,60
VIIT,Civil Engineering,OBC,CET,76.83,2,90
VIIT,Civil Engineering,SC,CET,66.68,1,90
VIIT,Civil Engineering,SC,CET,66.14,2,90
VIIT,Civil Engineering,ST,CET,61.83,1,60
VIIT,Civil Engineering,ST,CET,61.1,2,120
VIIT,Civil Engineering,EWS,CET,78.6,1,30
VIIT,Civil Engineering,EWS,CET,78.27,2,90
VIIT,Civil Engineering,TFWS,CET,79.43,1,120
VIIT,Civil Engineering,TFWS,CET,79.02,2,60
VIIT,Electrical Engineering,OPEN,CET,84.77,1,60
VIIT,Electrical Engineering,OPEN,CET,84.38,2,90
VIIT,Electrical Engineering,OBC,CET,80.79,1,30
VIIT,Electrical Engineering,OBC,CET,80.33,2,60
VIIT,Electrical Engineering,SC,CET,69.77,1,60
VIIT,Electrical Engineering,SC,CET,69.3,2,90
VIIT,Electrical Engineering,ST,CET,64.47,1,60
VIIT,Electrical Engineering,ST,CET,63.68,2,120
VIIT,Electrical Engineering,EWS,CET,81.84,1,30
VIIT,Electrical Engineering,EWS,CET,81.39,2,30
VIIT,Electrical Engineering,TFWS,CET,82.55,1,30
VIIT,Electrical Engineering,TFWS,CET,82.07,2,120
MAEER,Computer Engineering,OPEN,CET,84.68,1,120
MAEER,Computer Engineering,OPEN,CET,83.95,2,120
MAEER,Computer Engineering,OBC,CET,80.44,1,90
MAEER,Computer Engineering,OBC,CET,79.95,2,30
MAEER,Computer Engineering,SC,CET,69.48,1,90
MAEER,Computer Engineering,SC,CET,68.81,2,120
MAEER,Computer Engineering,ST,CET,64.6,1,60
MAEER,Computer Engineering,ST,CET,63.94,2,30
MAEER,Computer Engineering,EWS,CET,81.88,1,90
MAEER,Computer Engineering,EWS,CET,81.4,2,120
MAEER,Computer Engineering,TFWS,CET,82.85,1,30
MAEER,Computer Engineering,TFWS,CET,82.22,2,120
MAEER,Information Technology,OPEN,CET,83.83,1,90
MAEER,Information Technology,OPEN,CET,83.06,2,90
MAEER,Information Technology,OBC,CET,79.88,1,30
MAEER,Information Technology,OBC,CET,79.34,2,30
MAEER,Information Technology,SC,CET,68.68,1,60
MAEER,Information Technology,SC,CET,68.35,2,60
MAEER,Information Technology,ST,CET,63.87,1,60
MAEER,Information Technology,ST,CET,63.28,2,30
MAEER,Information Technology,EWS,CET,80.72,1,120
MAEER,Information Technology,EWS,CET,80.37,2,120
MAEER,Information Technology,TFWS,CET,81.39,1,90
MAEER,Information Technology,TFWS,CET,80.88,2,30
MAEER,Mechanical Engineering,OPEN,CET,74.49,1,30
MAEER,Mechanical Engineering,OPEN,CET,74.17,2,30
MAEER,Mechanical Engineering,OBC,CET,70.87,1,60
MAEER,Mechanical Engineering,OBC,CET,70.47,2,90
MAEER,Mechanical Engineering,SC,CET,59.8,1,120
MAEER,Mechanical Engineering,SC,CET,59.27,2,60
MAEER,Mechanical Engineering,ST,CET,54.68,1,60
MAEER,Mechanical Engineering,ST,CET,54.12,2,120
MAEER,Mechanical Engineering,EWS,CET,71.34,1,120
MAEER,Mechanical Engineering,EWS,CET,70.86,2,120
MAEER,Mechanical Engineering,TFWS,CET,72.7,1,90
MAEER,Mechanical Engineering,TFWS,CET,72.22,2,120
MAEER,Electronics & Telecommunication,OPEN,CET,77.0,1,90
MAEER,Electronics & Telecommunication,OPEN,CET,76.21,2,30
MAEER,Electronics & Telecommunication,OBC,CET,73.33,1,60
MAEER,Electronics & Telecommunication,OBC,CET,72.69,2,120
MAEER,Electronics & Telecommunication,SC,CET,61.88,1,30
MAEER,Electronics & Telecommunication,SC,CET,61.36,2,90
MAEER,Electronics & Telecommunication,ST,CET,57.11,1,90
MAEER,Electronics & Telecommunication,ST,CET,56.36,2,60
MAEER,Electronics & Telecommunication,EWS,CET,74.17,1,90
MAEER,Electronics & Telecommunication,EWS,CET,73.8,2,90
MAEER,Electronics & Telecommunication,TFWS,CET,74.89,1,120
MAEER,Electronics & Telecommunication,TFWS,CET,74.14,2,60
MAEER,Civil Engineering,OPEN,CET,70.76,1,90
MAEER,Civil Engineering,OPEN,CET,70.41,2,30
MAEER,Civil Engineering,OBC,CET,66.67,1,30
MAEER,Civil Engineering,OBC,CET,66.22,2,90
MAEER,Civil Engineering,SC,CET,55.59,1,90
MAEER,Civil Engineering,SC,CET,55.22,2,60
MAEER,Civil Engineering,ST,CET,50.32,1,60
MAEER,Civil Engineering,ST,CET,49.78,2,120
MAEER,Civil Engineering,EWS,CET,67.76,1,120
MAEER,Civil Engineering,EWS,CET,67.36,2,60
MAEER,Civil Engineering,TFWS,CET,68.48,1,90
MAEER,Civil Engineering,TFWS,CET,67.84,2,60
MAEER,Electrical Engineering,OPEN,CET,73.4,1,60
MAEER,Electrical Engineering,OPEN,CET,72.73,2,90
MAEER,Electrical Engineering,OBC,CET,69.83,1,60
MAEER,Electrical Engineering,OBC,CET,69.24,2,120
MAEER,Electrical Engineering,SC,CET,58.44,1,30
MAEER,Electrical Engineering,SC,CET,57.85,2,30
MAEER,Electrical Engineering,ST,CET,53.41,1,30
MAEER,Electrical Engineering,ST,CET,52.93,2,60
MAEER,Electrical Engineering,EWS,CET,70.51,1,30
MAEER,Electrical Engineering,EWS,CET,69.86,2,90
MAEER,Electrical Engineering,TFWS,CET,71.86,1,90
MAEER,Electrical Engineering,TFWS,CET,71.52,2,60
COEP,Computer Engineering,OPEN,JEE,92.15,1,30
COEP,Mechanical Engineering,OPEN,JEE,89.13,1,30
VJTI,Computer Engineering,OPEN,JEE,91.22,1,30
VJTI,Mechanical Engineering,OPEN,JEE,88.95,1,30
ICT,Computer Engineering,OPEN,JEE,90.3,1,30
ICT,Mechanical Engineering,OPEN,JEE,86.87,1,30
VIT,Computer Engineering,OPEN,JEE,90.38,1,30
VIT,Mechanical Engineering,OPEN,JEE,86.22,1,30
PICT,Computer Engineering,OPEN,JEE,89.04,1,30
PICT,Mechanical Engineering,OPEN,JEE,84.35,1,30
