college_code,branch,category,exam_type,cutoff_percentile,round_number,seats_available
KJSCE,Electronics & Telecommunication,EWS,CET,88.91,1,60
KJSCE,Electronics & Telecommunication,EWS,CET,88.42,2,60
KJSCE,Electronics & Telecommunication,TFWS,CET,89.7,1,90
KJSCE,Electronics & Telecommunication,TFWS,CET,89.06,2,60
KJSCE,Civil Engineering,OPEN,CET,85.07,1,90
KJSCE,Civil Engineering,OPEN,CET,84.74,2,30
KJSCE,Civil Engineering,OBC,CET,81.54,1,90
KJSCE,Civil Engineering,OBC,CET,81.13,2,90
KJSCE,Civil Engineering,SC,CET,70.33,1,90
KJSCE,Civil Engineering,SC,CET,69.94,2,120
KJSCE,Civil Engineering,ST,CET,65.39,1,30
KJSCE,Civil Engineering,ST,CET,64.67,2,30
KJSCE,Civil Engineering,EWS,CET,82.3,1,30
KJSCE,Civil Engineering,EWS,CET,81.87,2,120
KJSCE,Civil Engineering,TFWS,CET,82.98,1,120
KJSCE,Civil Engineering,TFWS,CET,82.31,2,90
KJSCE,Electrical Engineering,OPEN,CET,88.08,1,90
KJSCE,Electrical Engineering,OPEN,CET,87.64,2,120
KJSCE,Electrical Engineering,OBC,CET,83.98,1,30
KJSCE,Electrical Engineering,OBC,CET,83.41,2,120
KJSCE,Electrical Engineering,SC,CET,73.46,1,90
KJSCE,Electrical Engineering,SC,CET,72.72,2,90
KJSCE,Electrical Engineering,ST,CET,68.49,1,60
KJSCE,Electrical Engineering,ST,CET,67.85,2,120
KJSCE,Electrical Engineering,EWS,CET,85.4,1,30
KJSCE,Electrical Engineering,EWS,CET,84.92,2,90
KJSCE,Electrical Engineering,TFWS,CET,86.48,1,90
KJSCE,Electrical Engineering,TFWS,CET,85.77,2,30
SIES,Computer Engineering,OPEN,CET,88.51,1,120
SIES,Computer Engineering,OPEN,CET,87.75,2,60
SIES,Computer Engineering,OBC,CET,84.3,1,90
SIES,Computer Engineering,OBC,CET,83.83,2,120
SIES,Computer Engineering,SC,CET,73.34,1,120
SIES,Computer Engineering,SC,CET,73.03,2,60
SIES,Computer Engineering,ST,CET,68.17,1,120
SIES,Computer Engineering,ST,CET,67.85,2,30
SIES,Computer Engineering,EWS,CET,85.09,1,90
SIES,Computer Engineering,EWS,CET,84.33,2,60
SIES,Computer Engineering,TFWS,CET,86.08,1,120
SIES,Computer Engineering,TFWS,CET,85.45,2,30
SIES,Information Technology,OPEN,CET,87.44,1,30
SIES,Information Technology,OPEN,CET,86.87,2,60
SIES,Information Technology,OBC,CET,83.06,1,120
SIES,Information Technology,OBC,CET,82.32,2,120
SIES,Information Technology,SC,CET,72.5,1,30
SIES,Information Technology,SC,CET,71.89,2,120
SIES,Information Technology,ST,CET,67.25,1,90
SIES,Information Technology,ST,CET,66.84,2,90
SIES,Information Technology,EWS,CET,84.36,1,30
SIES,Information Technology,EWS,CET,83.87,2,60
SIES,Information Technology,TFWS,CET,85.29,1,60
SIES,Information Technology,TFWS,CET,84.64,2,120
SIES,Mechanical Engineering,OPEN,CET,78.54,1,90
SIES,Mechanical Engineering,OPEN,CET,77.84,2,90
SIES,Mechanical Engineering,OBC,CET,74.46,1,90
SIES,Mechanical Engineering,OBC,CET,73.87,2,60
SIES,Mechanical Engineering,SC,CET,63.45,1,30
SIES,Mechanical Engineering,SC,CET,63.02,2,120
SIES,Mechanical Engineering,ST,CET,58.41,1,120
SIES,Mechanical Engineering,ST,CET,57.77,2,120
SIES,Mechanical Engineering,EWS,CET,74.97,1,60
SIES,Mechanical Engineering,EWS,CET,74.25,2,30
SIES,Mechanical Engineering,TFWS,CET,76.19,1,30
SIES,Mechanical Engineering,TFWS,CET,75.65,2,60
SIES,Electronics & Telecommunication,OPEN,CET,80.91,1,30
SIES,Electronics & Telecommunication,OPEN,CET,80.27,2,60
SIES,Electronics & Telecommunication,OBC,CET,76.74,1,120
SIES,Electronics & Telecommunication,OBC,CET,76.09,2,60
SIES,Electronics & Telecommunication,SC,CET,65.91,1,30
SIES,Electronics & Telecommunication,SC,CET,65.38,2,30
SIES,Electronics & Telecommunication,ST,CET,60.77,1,90
SIES,Electronics & Telecommunication,ST,CET,60.16,2,60
SIES,Electronics & Telecommunication,EWS,CET,77.69,1,30
SIES,Electronics & Telecommunication,EWS,CET,77.29,2,60
SIES,Electronics & Telecommunication,TFWS,CET,79.03,1,60
SIES,Electronics & Telecommunication,TFWS,CET,78.25,2,90
SIES,Civil Engineering,OPEN,CET,74.36,1,30
SIES,Civil Engineering,OPEN,CET,74.0,2,90
SIES,Civil Engineering,OBC,CET,70.42,1,120
SIES,Civil Engineering,OBC,CET,69.9,2,120
SIES,Civil Engineering,SC,CET,59.31,1,90
SIES,Civil Engineering,SC,CET,58.6,2,120
SIES,Civil Engineering,ST,CET,54.06,1,60
SIES,Civil Engineering,ST,CET,53.28,2,90
SIES,Civil Engineering,EWS,CET,71.09,1,90
SIES,Civil Engineering,EWS,CET,70.46,2,60
SIES,Civil Engineering,TFWS,CET,72.44,1,30
SIES,Civil Engineering,TFWS,CET,71.91,2,30
SIES,Electrical Engineering,OPEN,CET,77.2,1,30
SIES,Electrical Engineering,OPEN,CET,76.71,2,120
SIES,Electrical Engineering,OBC,CET,73.52,1,60
SIES,Electrical Engineering,OBC,CET,72.88,2,90
SIES,Electrical Engineering,SC,CET,62.48,1,30
SIES,Electrical Engineering,SC,CET,62.13,2,90
SIES,Electrical Engineering,ST,CET,57.48,1,60
SIES,Electrical Engineering,ST,CET,56.73,2,30
SIES,Electrical Engineering,EWS,CET,74.15,1,120
SIES,Electrical Engineering,EWS,CET,73.46,2,30
SIES,Electrical Engineering,TFWS,CET,75.24,1,60
SIES,Electrical Engineering,TFWS,CET,74.73,2,90
DYPIT,Computer Engineering,OPEN,CET,88.98,1,60
DYPIT,Computer Engineering,OPEN,CET,88.66,2,30
DYPIT,Computer Engineering,OBC,CET,85.26,1,30
DYPIT,Computer Engineering,OBC,CET,84.73,2,120
DYPIT,Computer Engineering,SC,CET,74.04,1,120
DYPIT,Computer Engineering,SC,CET,73.46,2,90
DYPIT,Computer Engineering,ST,CET,69.45,1,90
DYPIT,Computer Engineering,ST,CET,68.77,2,30
DYPIT,Computer Engineering,EWS,CET,86.35,1,60
DYPIT,Computer Engineering,EWS,CET,85.79,2,90
DYPIT,Computer Engineering,TFWS,CET,87.52,1,120
DYPIT,Computer Engineering,TFWS,CET,86.9,2,30
DYPIT,Information Technology,OPEN,CET,88.0,1,120
DYPIT,Information Technology,OPEN,CET,87.23,2,30
DYPIT,Information Technology,OBC,CET,84.38,1,120
DYPIT,Information Technology,OBC,CET,83.65,2,60
DYPIT,Information Technology,SC,CET,73.43,1,60
DYPIT,Information Technology,SC,CET,73.12,2,30
DYPIT,Information Technology,ST,CET,68.27,1,60
DYPIT,Information Technology,ST,CET,67.66,2,120
DYPIT,Information Technology,EWS,CET,84.98,1,60
DYPIT,Information Technology,EWS,CET,84.18,2,120
DYPIT,Information Technology,TFWS,CET,86.07,1,90
DYPIT,Information Technology,TFWS,CET,85.63,2,60
DYPIT,Mechanical Engineering,OPEN,CET,79.15,1,60
DYPIT,Mechanical Engineering,OPEN,CET,78.53,2,90
DYPIT,Mechanical Engineering,OBC,CET,75.55,1,120
DYPIT,Mechanical Engineering,OBC,CET,74.8,2,30
DYPIT,Mechanical Engineering,SC,CET,64.06,1,90
DYPIT,Mechanical Engineering,SC,CET,63.35,2,60
DYPIT,Mechanical Engineering,ST,CET,59.13,1,90
DYPIT,Mechanical Engineering,ST,CET,58.72,2,30
DYPIT,Mechanical Engineering,EWS,CET,76.3,1,60
DYPIT,Mechanical Engineering,EWS,CET,75.52,2,120
DYPIT,Mechanical Engineering,TFWS,CET,77.17,1,90
DYPIT,Mechanical Engineering,TFWS,CET,76.59,2,120
DYPIT,Electronics & Telecommunication,OPEN,CET,81.94,1,30
DYPIT,Electronics & Telecommunication,OPEN,CET,81.52,2,120
DYPIT,Electronics & Telecommunication,OBC,CET,77.84,1,60
DYPIT,Electronics & Telecommunication,OBC,CET,77.08,2,90
DYPIT,Electronics & Telecommunication,SC,CET,66.6,1,90
DYPIT,Electronics & Telecommunication,SC,CET,66.28,2,90
DYPIT,Electronics & Telecommunication,ST,CET,61.58,1,90
DYPIT,Electronics & Telecommunication,ST,CET,61.03,2,30
DYPIT,Electronics & Telecommunication,EWS,CET,78.87,1,90
DYPIT,Electronics & Telecommunication,EWS,CET,78.18,2,90
DYPIT,Electronics & Telecommunication,TFWS,CET,79.86,1,120
DYPIT,Electronics & Telecommunication,TFWS,CET,79.15,2,90
DYPIT,Civil Engineering,OPEN,CET,75.45,1,60
DYPIT,Civil Engineering,OPEN,CET,75.09,2,120
DYPIT,Civil Engineering,OBC,CET,71.55,1,90
DYPIT,Civil Engineering,OBC,CET,71.11,2,120
DYPIT,Civil Engineering,SC,CET,60.2,1,60
DYPIT,Civil Engineering,SC,CET,59.78,2,30
DYPIT,Civil Engineering,ST,CET,55.18,1,120
DYPIT,Civil Engineering,ST,CET,54.74,2,30
DYPIT,Civil Engineering,EWS,CET,72.03,1,120
DYPIT,Civil Engineering,EWS,CET,71.25,2,60
DYPIT,Civil Engineering,TFWS,CET,73.03,1,90
DYPIT,Civil Engineering,TFWS,CET,72.64,2,120
DYPIT,Electrical Engineering,OPEN,CET,78.06,1,60
DYPIT,Electrical Engineering,OPEN,CET,77.75,2,120
DYPIT,Electrical Engineering,OBC,CET,74.19,1,120
DYPIT,Electrical Engineering,OBC,CET,73.8,2,90
DYPIT,Electrical Engineering,SC,CET,63.18,1,60
DYPIT,Electrical Engineering,SC,CET,62.59,2,60
DYPIT,Electrical Engineering,ST,CET,58.08,1,120
DYPIT,Electrical Engineering,ST,CET,57.35,2,120
DYPIT,Electrical Engineering,EWS,CET,75.28,1,120
DYPIT,Electrical Engineering,EWS,CET,74.75,2,60
DYPIT,Electrical Engineering,TFWS,CET,76.17,1,30
DYPIT,Electrical Engineering,TFWS,CET,75.72,2,60
SKNCOE,Computer Engineering,OPEN,CET,91.1,1,90
SKNCOE,Computer Engineering,OPEN,CET,90.35,2,60
SKNCOE,Computer Engineering,OBC,CET,87.01,1,60
SKNCOE,Computer Engineering,OBC,CET,86.22,2,30
SKNCOE,Computer Engineering,SC,CET,76.04,1,30
SKNCOE,Computer Engineering,SC,CET,75.73,2,30
SKNCOE,Computer Engineering,ST,CET,71.12,1,120
SKNCOE,Computer Engineering,ST,CET,70.36,2,60
SKNCOE,Computer Engineering,EWS,CET,88.45,1,30
SKNCOE,Computer Engineering,EWS,CET,87.67,2,90
SKNCOE,Computer Engineering,TFWS,CET,89.39,1,30
SKNCOE,Computer Engineering,TFWS,CET,88.65,2,30
SKNCOE,Information Technology,OPEN,CET,90.08,1,60
SKNCOE,Information Technology,OPEN,CET,89.52,2,120
SKNCOE,Information Technology,OBC,CET,86.14,1,120
SKNCOE,Information Technology,OBC,CET,85.77,2,120
SKNCOE,Information Technology,SC,CET,75.34,1,120
SKNCOE,Information Technology,SC,CET,74.89,2,60
SKNCOE,Information Technology,ST,CET,70.13,1,60
SKNCOE,Information Technology,ST,CET,69.8,2,60
SKNCOE,Information Technology,EWS,CET,87.09,1,30
SKNCOE,Information Technology,EWS,CET,86.5,2,120
SKNCOE,Information Technology,TFWS,CET,88.55,1,30
SKNCOE,Information Technology,TFWS,CET,87.94,2,90
SKNCOE,Mechanical Engineering,OPEN,CET,82.29,1,60
SKNCOE,Mechanical Engineering,OPEN,CET,81.53,2,30
SKNCOE,Mechanical Engineering,OBC,CET,78.34,1,120
SKNCOE,Mechanical Engineering,OBC,CET,77.77,2,30
SKNCOE,Mechanical Engineering,SC,CET,67.0,1,60
SKNCOE,Mechanical Engineering,SC,CET,66.39,2,30
SKNCOE,Mechanical Engineering,ST,CET,62.22,1,30
SKNCOE,Mechanical Engineering,ST,CET,61.45,2,120
SKNCOE,Mechanical Engineering,EWS,CET,79.29,1,60
SKNCOE,Mechanical Engineering,EWS,CET,78.61,2,90
SKNCOE,Mechanical Engineering,TFWS,CET,80.46,1,60
SKNCOE,Mechanical Engineering,TFWS,CET,79.76,2,90
SKNCOE,Electronics & Telecommunication,OPEN,CET,84.74,1,60
SKNCOE,Electronics & Telecommunication,OPEN,CET,84.28,2,30
SKNCOE,Electronics & Telecommunication,OBC,CET,80.84,1,90
SKNCOE,Electronics & Telecommunication,OBC,CET,80.11,2,30
SKNCOE,Electronics & Telecommunication,SC,CET,69.46,1,120
SKNCOE,Electronics & Telecommunication,SC,CET,69.06,2,60
SKNCOE,Electronics & Telecommunication,ST,CET,64.49,1,90
SKNCOE,Electronics & Telecommunication,ST,CET,64.16,2,120
SKNCOE,Electronics & Telecommunication,EWS,CET,81.5,1,60
SKNCOE,Electronics & Telecommunication,EWS,CET,80.72,2,60
SKNCOE,Electronics & Telecommunication,TFWS,CET,82.87,1,30
SKNCOE,Electronics & Telecommunication,TFWS,CET,82.27,2,120
SKNCOE,Civil Engineering,OPEN,CET,78.07,1,60
SKNCOE,Civil Engineering,OPEN,CET,77.62,2,60
SKNCOE,Civil Engineering,OBC,CET,74.44,1,90
SKNCOE,Civil Engineering,OBC,CET,74.0,2,120
SKNCOE,Civil Engineering,SC,CET,63.12,1,90
SKNCOE,Civil Engineering,SC,CET,62.57,2,30
SKNCOE,Civil Engineering,ST,CET,58.22,1,120
SKNCOE,Civil Engineering,ST,CET,57.49,2,60
SKNCOE,Civil Engineering,EWS,CET,75.14,1,30
SKNCOE,Civil Engineering,EWS,CET,74.49,2,120
SKNCOE,Civil Engineering,TFWS,CET,76.2,1,30
SKNCOE,Civil Engineering,TFWS,CET,75.51,2,30
SKNCOE,Electrical Engineering,OPEN,CET,81.54,1,90
SKNCOE,Electrical Engineering,OPEN,CET,81.2,2,60
SKNCOE,Electrical Engineering,OBC,CET,77.53,1,90
SKNCOE,Electrical Engineering,OBC,CET,77.19,2,90
SKNCOE,Electrical Engineering,SC,CET,66.18,1,30
SKNCOE,Electrical Engineering,SC,CET,65.58,2,30
SKNCOE,Electrical Engineering,ST,CET,61.29,1,30
SKNCOE,Electrical Engineering,ST,CET,60.82,2,30
SKNCOE,Electrical Engineering,EWS,CET,78.39,1,90
SKNCOE,Electrical Engineering,EWS,CET,77.64,2,120
SKNCOE,Electrical Engineering,TFWS,CET,79.11,1,120
SKNCOE,Electrical Engineering,TFWS,CET,78.48,2,60
JSPM,Computer Engineering,OPEN,CET,86.31,1,120
JSPM,Computer Engineering,OPEN,CET,85.99,2,120
JSPM,Computer Engineering,OBC,CET,82.44,1,90
JSPM,Computer Engineering,OBC,CET,82.13,2,60
JSPM,Computer Engineering,SC,CET,71.49,1,90
JSPM,Computer Engineering,SC,CET,71.03,2,90
JSPM,Computer Engineering,ST,CET,66.02,1,30
JSPM,Computer Engineering,ST,CET,65.22,2,60
JSPM,Computer Engineering,EWS,CET,83.31,1,60
JSPM,Computer Engineering,EWS,CET,82.92,2,30
JSPM,Computer Engineering,TFWS,CET,84.36,1,120
JSPM,Computer Engineering,TFWS,CET,83.68,2,30
JSPM,Information Technology,OPEN,CET,85.09,1,120
JSPM,Information Technology,OPEN,CET,84.45,2,90
JSPM,Information Technology,OBC,CET,81.33,1,30
JSPM,Information Technology,OBC,CET,80.7,2,30
JSPM,Information Technology,SC,CET,70.04,1,90
JSPM,Information Technology,SC,CET,69.69,2,120
JSPM,Information Technology,ST,CET,65.12,1,60
JSPM,Information Technology,ST,CET,64.39,2,60
JSPM,Information Technology,EWS,CET,82.16,1,60
JSPM,Information Technology,EWS,CET,81.83,2,60
JSPM,Information Technology,TFWS,CET,83.31,1,90
JSPM,Information Technology,TFWS,CET,82.58,2,30
JSPM,Mechanical Engineering,OPEN,CET,76.41,1,120
JSPM,Mechanical Engineering,OPEN,CET,76.09,2,120
JSPM,Mechanical Engineering,OBC,CET,72.55,1,60
JSPM,Mechanical Engineering,OBC,CET,72.23,2,30
JSPM,Mechanical Engineering,SC,CET,61.31,1,90
JSPM,Mechanical Engineering,SC,CET,60.58,2,30
JSPM,Mechanical Engineering,ST,CET,56.01,1,60
JSPM,Mechanical Engineering,ST,CET,55.3,2,120
JSPM,Mechanical Engineering,EWS,CET,73.01,1,90
JSPM,Mechanical Engineering,EWS,CET,72.43,2,30
JSPM,Mechanical Engineering,TFWS,CET,74.16,1,60
JSPM,Mechanical Engineering,TFWS,CET,73.77,2,30
JSPM,Electronics & Telecommunication,OPEN,CET,78.52,1,30
JSPM,Electronics & Telecommunication,OPEN,CET,78.07,2,120
JSPM,Electronics & Telecommunication,OBC,CET,74.93,1,60
JSPM,Electronics & Telecommunication,OBC,CET,74.56,2,90
JSPM,Electronics & Telecommunication,SC,CET,63.59,1,30
JSPM,Electronics & Telecommunication,SC,CET,63.05,2,90
JSPM,Electronics & Telecommunication,ST,CET,58.67,1,120
JSPM,Electronics & Telecommunication,ST,CET,58.01,2,30
JSPM,Electronics & Telecommunication,EWS,CET,75.97,1,60
JSPM,Electronics & Telecommunication,EWS,CET,75.21,2,60
JSPM,Electronics & Telecommunication,TFWS,CET,76.5,1,90
JSPM,Electronics & Telecommunication,TFWS,CET,76.0,2,30
JSPM,Civil Engineering,OPEN,CET,72.44,1,60
JSPM,Civil Engineering,OPEN,CET,71.85,2,120
JSPM,Civil Engineering,OBC,CET,68.48,1,120
JSPM,Civil Engineering,OBC,CET,67.68,2,60
JSPM,Civil Engineering,SC,CET,57.47,1,90
JSPM,Civil Engineering,SC,CET,56.82,2,120
JSPM,Civil Engineering,ST,CET,52.5,1,30
JSPM,Civil Engineering,ST,CET,52.13,2,120
JSPM,Civil Engineering,EWS,CET,68.99,1,30
JSPM,Civil Engineering,EWS,CET,68.63,2,120
JSPM,Civil Engineering,TFWS,CET,70.44,1,30
JSPM,Civil Engineering,TFWS,CET,70.03,2,120
JSPM,Electrical Engineering,OPEN,CET,75.26,1,30
JSPM,Electrical Engineering,OPEN,CET,74.76,2,30
JSPM,Electrical Engineering,OBC,CET,71.19,1,30
JSPM,Electrical Engineering,OBC,CET,70.7,2,60
JSPM,Electrical Engineering,SC,CET,60.39,1,30
JSPM,Electrical Engineering,SC,CET,59.77,2,120
JSPM,Electrical Engineering,ST,CET,55.11,1,30
JSPM,Electrical Engineering,ST,CET,54.8,2,60
JSPM,Electrical Engineering,EWS,CET,72.3,1,60
JSPM,Electrical Engineering,EWS,CET,71.97,2,60
JSPM,Electrical Engineering,TFWS,CET,73.33,1,60
JSPM,Electrical Engineering,TFWS,CET,73.02,2,90
VIIT,Computer Engineering,OPEN,CET,93.15,1,120
VIIT,Computer Engineering,OPEN,CET,92.47,2,120
VIIT,Computer Engineering,OBC,CET,89.37,1,30
VIIT,Computer Engineering,OBC,CET,88.78,2,60
VIIT,Computer Engineering,SC,CET,78.53,1,120
VIIT,Computer Engineering,SC,CET,78.21,2,120
VIIT,Computer Engineering,ST,CET,73.16,1,120
VIIT,Computer Engineering,ST,CET,72.39,2,90
VIIT,Computer Engineering,EWS,CET,90.1,1,60
VIIT,Computer Engineering,EWS,CET,89.78,2,90
VIIT,Computer Engineering,TFWS,CET,91.4,1,90
VIIT,Computer Engineering,TFWS,CET,90.75,2,90
VIIT,Information Technology,OPEN,CET,92.09,1,30
VIIT,Information Technology,OPEN,CET,91.47,2,30
VIIT,Information Technology,OBC,CET,88.38,1,90
VIIT,Information Technology,OBC,CET,87.77,2,60
VIIT,Information Technology,SC,CET,77.12,1,90
VIIT,Information Technology,SC,CET,76.44,2,120
VIIT,Information Technology,ST,CET,72.54,1,60
VIIT,Information Technology,ST,CET,71.94,2,90
VIIT,Information Technology,EWS,CET,89.04,1,120
VIIT,Information Technology,EWS,CET,88.71,2,120
VIIT,Information Technology,TFWS,CET,90.18,1,120
VIIT,Information Technology,TFWS,CET,89.83,2,120
VIIT,Mechanical Engineering,OPEN,CET,85.45,1,120
VIIT,Mechanical Engineering,OPEN,CET,85.13,2,30
VIIT,Mechanical Engineering,OBC,CET,81.13,1,60
VIIT,Mechanical Engineering,OBC,CET,80.45,2,120
VIIT,Mechanical Engineering,SC,CET,69.96,1,30
VIIT,Mechanical Engineering,SC,CET,69.48,2,90
VIIT,Mechanical Engineering,ST,CET,64.97,1,60
VIIT,Mechanical Engineering,ST,CET,64.33,2,30
VIIT,Mechanical Engineering,EWS,CET,82.21,1,30
VIIT,Mechanical Engineering,EWS,CET,81.7,2,30
VIIT,Mechanical Engineering,TFWS,CET,83.14,1,120
VIIT,Mechanical Engineering,TFWS,CET,82.55,2,90
VIIT,Electronics & Telecommunication,OPEN,CET,87.53,1,30
VIIT,Electronics & Telecommunication,OPEN,CET,87.13,2,90
VIIT,Electronics & Telecommunication,OBC,CET,83.63,1,30
VIIT,Electronics & Telecommunication,OBC,CET,82.98,2,90
VIIT,Electronics & Telecommunication,SC,CET,72.89,1,30
VIIT,Electronics & Telecommunication,SC,CET,72.25,2,90
VIIT,Electronics & Telecommunication,ST,CET,67.87,1,120
VIIT,Electronics & Telecommunication,ST,CET,67.28,2,90
VIIT,Electronics & Telecommunication,EWS,CET,84.88,1,30
VIIT,Electronics & Telecommunication,EWS,CET,84.2,2,120
VIIT,Electronics & Telecommunication,TFWS,CET,85.71,1,90
VIIT,Electronics & Telecommunication,TFWS,CET,84.99,2,120
VIIT,Civil Engineering,OPEN,CET,81.3,1,120
VIIT,Civil Engineering,OPEN,CET,80.56,2,60
VIIT,Civil Engineering,OBC,CET,77.07,1,120
VIIT,Civil Engineering,OBC,CET,76.64,2,120
VIIT,Civil Engineering,SC,CET,66.19,1,90
VIIT,Civil Engineering,SC,CET,65.55,2,30
VIIT,Civil Engineering,ST,CET,61.41,1,120
VIIT,Civil Engineering,ST,CET,60.69,2,30
VIIT,Civil Engineering,EWS,CET,78.28,1,30
VIIT,Civil Engineering,EWS,CET,77.58,2,30
VIIT,Civil Engineering,TFWS,CET,79.29,1,90
VIIT,Civil Engineering,TFWS,CET,78.77,2,60
VIIT,Electrical Engineering,OPEN,CET,84.08,1,60
VIIT,Electrical Engineering,OPEN,CET,83.43,2,120
VIIT,Electrical Engineering,OBC,CET,80.08,1,60
VIIT,Electrical Engineering,OBC,CET,79.5,2,120
VIIT,Electrical Engineering,SC,CET,69.12,1,60
VIIT,Electrical Engineering,SC,CET,68.66,2,60
VIIT,Electrical Engineering,ST,CET,64.44,1,120
VIIT,Electrical Engineering,ST,CET,63.95,2,60
VIIT,Electrical Engineering,EWS,CET,81.1,1,60
VIIT,Electrical Engineering,EWS,CET,80.49,2,60
VIIT,Electrical Engineering,TFWS,CET,82.08,1,90
VIIT,Electrical Engineering,TFWS,CET,81.45,2,30
MAEER,Computer Engineering,OPEN,CET,84.03,1,30
MAEER,Computer Engineering,OPEN,CET,83.44,2,90
MAEER,Computer Engineering,OBC,CET,80.36,1,120
MAEER,Computer Engineering,OBC,CET,79.75,2,60
MAEER,Computer Engineering,SC,CET,69.41,1,90
MAEER,Computer Engineering,SC,CET,68.96,2,60
MAEER,Computer Engineering,ST,CET,64.53,1,30
MAEER,Computer Engineering,ST,CET,63.93,2,60
MAEER,Computer Engineering,EWS,CET,81.48,1,120
MAEER,Computer Engineering,EWS,CET,81.01,2,90
MAEER,Computer Engineering,TFWS,CET,82.47,1,90
MAEER,Computer Engineering,TFWS,CET,81.82,2,60
MAEER,Information Technology,OPEN,CET,83.49,1,120
MAEER,Information Technology,OPEN,CET,83.03,2,30
MAEER,Information Technology,OBC,CET,79.07,1,30
MAEER,Information Technology,OBC,CET,78.76,2,120
MAEER,Information Technology,SC,CET,68.42,1,60
MAEER,Information Technology,SC,CET,67.78,2,60
MAEER,Information Technology,ST,CET,63.41,1,60
MAEER,Information Technology,ST,CET,62.65,2,120
MAEER,Information Technology,EWS,CET,80.22,1,60
MAEER,Information Technology,EWS,CET,79.45,2,120
MAEER,Information Technology,TFWS,CET,81.48,1,30
MAEER,Information Technology,TFWS,CET,80.7,2,120
MAEER,Mechanical Engineering,OPEN,CET,74.51,1,30
MAEER,Mechanical Engineering,OPEN,CET,73.75,2,120
MAEER,Mechanical Engineering,OBC,CET,69.95,1,30
MAEER,Mechanical Engineering,OBC,CET,69.53,2,30
MAEER,Mechanical Engineering,SC,CET,59.15,1,90
MAEER,Mechanical Engineering,SC,CET,58.78,2,90
MAEER,Mechanical Engineering,ST,CET,54.0,1,120
MAEER,Mechanical Engineering,ST,CET,53.3,2,90
MAEER,Mechanical Engineering,EWS,CET,71.39,1,120
MAEER,Mechanical Engineering,EWS,CET,70.95,2,120
MAEER,Mechanical Engineering,TFWS,CET,72.23,1,60
MAEER,Mechanical Engineering,TFWS,CET,71.72,2,120
MAEER,Electronics & Telecommunication,OPEN,CET,76.53,1,30
MAEER,Electronics & Telecommunication,OPEN,CET,75.81,2,120
MAEER,Electronics & Telecommunication,OBC,CET,72.95,1,30
MAEER,Electronics & Telecommunication,OBC,CET,72.53,2,120
MAEER,Electronics & Telecommunication,SC,CET,61.56,1,90
MAEER,Electronics & Telecommunication,SC,CET,60.94,2,120
MAEER,Electronics & Telecommunication,ST,CET,56.98,1,120
MAEER,Electronics & Telecommunication,ST,CET,56.32,2,90
MAEER,Electronics & Telecommunication,EWS,CET,73.79,1,120
MAEER,Electronics & Telecommunication,EWS,CET,73.17,2,60
MAEER,Electronics & Telecommunication,TFWS,CET,74.51,1,120
MAEER,Electronics & Telecommunication,TFWS,CET,73.84,2,90
MAEER,Civil Engineering,OPEN,CET,70.46,1,30
MAEER,Civil Engineering,OPEN,CET,70.03,2,120
MAEER,Civil Engineering,OBC,CET,65.97,1,90
MAEER,Civil Engineering,OBC,CET,65.26,2,30
MAEER,Civil Engineering,SC,CET,55.47,1,60
MAEER,Civil Engineering,SC,CET,55.1,2,120
MAEER,Civil Engineering,ST,CET,50.42,1,60
MAEER,Civil Engineering,ST,CET,50.06,2,60
MAEER,Civil Engineering,EWS,CET,67.54,1,120
MAEER,Civil Engineering,EWS,CET,67.19,2,30
MAEER,Civil Engineering,TFWS,CET,68.04,1,30
MAEER,Civil Engineering,TFWS,CET,67.41,2,30
MAEER,Electrical Engineering,OPEN,CET,73.15,1,90
MAEER,Electrical Engineering,OPEN,CET,72.74,2,30
MAEER,Electrical Engineering,OBC,CET,68.95,1,120
MAEER,Electrical Engineering,OBC,CET,68.43,2,60
MAEER,Electrical Engineering,SC,CET,58.03,1,90
MAEER,Electrical Engineering,SC,CET,57.26,2,90
MAEER,Electrical Engineering,ST,CET,53.05,1,60
MAEER,Electrical Engineering,ST,CET,52.58,2,120
MAEER,Electrical Engineering,EWS,CET,70.4,1,30
MAEER,Electrical Engineering,EWS,CET,69.68,2,60
MAEER,Electrical Engineering,TFWS,CET,71.5,1,120
MAEER,Electrical Engineering,TFWS,CET,70.94,2,120
COEP,Computer Engineering,OPEN,JEE,91.65,1,30
COEP,Mechanical Engineering,OPEN,JEE,88.3,1,30
VJTI,Computer Engineering,OPEN,JEE,91.17,1,30
VJTI,Mechanical Engineering,OPEN,JEE,88.32,1,30
ICT,Computer Engineering,OPEN,JEE,90.38,1,30
ICT,Mechanical Engineering,OPEN,JEE,86.43,1,30
VIT,Computer Engineering,OPEN,JEE,89.77,1,30
VIT,Mechanical Engineering,OPEN,JEE,86.0,1,30
PICT,Computer Engineering,OPEN,JEE,88.96,1,30
PICT,Mechanical Engineering,OPEN,JEE,83.65,1,30
